300,18
600,30
900,38
1200,42
1500,47
1800,52
2100,67
2400,79
2700,73
3000,85
3300,100
3600,95
3900,97
4200,103
4500,103
4800,122
5100,130
5400,126
5700,127
6000,123
6300,129
6600,122
6900,125
7200,129
7500,123
7800,135
8100,141
8400,142
8700,134
9000,142
9300,124
9600,125
9900,129
10200,134
10500,135
10800,134
11100,155
11400,162
11700,170
12000,165
12300,170
12600,160
12900,166
13200,165
13500,186
13800,188
14100,187
14400,196
14700,197
15000,199
15300,213
15600,207
15900,219
16200,227
16500,233
16800,244
17100,246
17400,261
17700,261
18000,258
18300,274
18600,273
18900,284
19200,292
19500,292
19800,300
20100,308
20400,319
20700,326
21000,336
21300,350
21600,369
21900,361
22200,357
22500,354
22800,363
23100,376
23400,383
23700,381
24000,376
24300,378
24600,389
24900,381
25200,388
25500,409
25800,410
26100,412
26400,427
26700,433
27000,439
27300,436
27600,436
27900,443
28200,442
28500,455
28800,447
29100,467
29400,477
29700,490
30000,498
30300,510
30600,509
30900,520
31200,522
31500,538
31800,542
32100,539
32400,546
32700,559
33000,575
33300,583
33600,588
33900,606
34200,611
34500,625
34800,640
35100,644
35400,640
35700,651
36000,656
36300,671
36600,685
36900,698
37200,715
37500,727
37800,758
38100,765
38400,755
38700,766
39000,780
39300,786
39600,793
39900,790
40200,812
40500,834
40800,836
41100,849
41400,864
41700,861
42000,862
42300,867
42600,872
42900,874
43200,880
43500,889
43800,900
44100,908
44400,914
44700,923
45000,934
45300,942
45600,964
45900,983
46200,994
46500,1006
46800,1004
47100,1021
47400,1016
47700,1041
48000,1045
48300,1049
48600,1063
48900,1074
49200,1099
49500,1107
49800,1130
50100,1141
50400,1149
50700,1159
51000,1174
51300,1194
51600,1207
51900,1222
52200,1244
52500,1253
52800,1277
53100,1294
53400,1308
53700,1312
54000,1321
54300,1335
54600,1346
54900,1354
55200,1373
55500,1382
55800,1387
56100,1393
56400,1409
56700,1432
57000,1453
57300,1474
57600,1498
57900,1515
58200,1526
58500,1545
58800,1571
59100,1595
59400,1606
59700,1634
60000,1669
60300,1625
60600,1576
60900,1532
61200,1489
61500,1441
61800,1392
62100,1343
62400,1312
62700,1274
63000,1227
63300,1184
63600,1153
63900,1118
64200,1083
64500,1053
64800,1022
65100,992
65400,960
65700,925
66000,891
66300,860
66600,823
66900,791
67200,757
67500,725
67800,691
68100,659
68400,627
68700,595
69000,559
69300,527
69600,497
69900,468
70200,438
70500,407
70800,370
71100,335
71400,301
71700,266
72000,234
72300,201
72600,169
72900,137
73200,105
73500,73
73800,34
74100,4
