110700,2847
111000,2833
111300,2820
111600,2808
111900,2795
112200,2779
112500,2769
112800,2758
113100,2747
113400,2734
113700,2723
114000,2713
114300,2701
114600,2690
114900,2678
115200,2666
115500,2656
115800,2645
116100,2635
116400,2622
116700,2610
117000,2600
117300,2588
117600,2577
117900,2565
118200,2553
118500,2541
118800,2532
119100,2521
119400,2510
119700,2497
120000,2486
120300,2474
120600,2463
120900,2451
121200,2441
121500,2429
121800,2417
122100,2408
122400,2394
122700,2385
123000,2373
123300,2361
123600,2351
123900,2341
124200,2328
124500,2316
124800,2305
125100,2294
125400,2283
125700,2272
126000,2260
126300,2248
126600,2236
126900,2226
127200,2216
127500,2203
127800,2192
128100,2181
128400,2170
128700,2159
129000,2147
129300,2135
129600,2125
129900,2112
130200,2101
130500,2090
130800,2078
131100,2067
131400,2056
131700,2045
132000,2033
132300,2021
132600,2011
132900,1999
133200,1987
133500,1976
133800,1965
134100,1953
134400,1943
134700,1933
135000,1919
135300,1908
135600,1897
135900,1886
136200,1875
136500,1862
136800,1852
137100,1842
137400,1829
137700,1818
138000,1807
138300,1796
138600,1784
138900,1773
139200,1761
139500,1751
139800,1737
140100,1727
140400,1716
140700,1704
141000,1692
141300,1683
141600,1670
141900,1659
142200,1647
142500,1637
142800,1625
143100,1613
143400,1602
143700,1590
144000,1581
144300,1570
144600,1558
144900,1547
145200,1536
145500,1524
145800,1514
146100,1502
146400,1490
146700,1479
147000,1469
147300,1457
147600,1444
147900,1435
148200,1425
148500,1413
148800,1400
149100,1390
149400,1378
149700,1366
150000,1356
150300,1346
150600,1334
150900,1322
151200,1311
151500,1299
151800,1288
152100,1277
152400,1265
152700,1254
153000,1242
153300,1231
153600,1221
153900,1209
154200,1198
154500,1187
154800,1176
155100,1164
155400,1152
155700,1142
156000,1130
156300,1118
156600,1107
156900,1097
157200,1084
157500,1073
157800,1061
158100,1050
158400,1040
158700,1027
159000,1016
159300,1006
159600,995
159900,983
160200,972
160500,960
160800,949
161100,938
161400,926
161700,915
162000,904
162300,893
162600,882
162900,869
163200,858
163500,847
163800,835
164100,824
164400,813
164700,801
165000,791
165300,779
165600,768
165900,755
166200,744
166500,735
166800,724
167100,712
167400,701
167700,690
168000,678
168300,667
168600,655
168900,644
169200,633
169500,622
169800,611
170100,599
170400,588
170700,576
171000,566
171300,554
171600,542
171900,532
172200,521
172500,508
172800,497
173100,486
173400,476
173700,463
174000,452
174300,443
174600,429
174900,417
175200,408
175500,397
175800,384
176100,373
176400,362
176700,352
177000,339
177300,328
177600,319
177900,306
178200,294
178500,284
178800,273
179100,262
179400,251
179700,240
180000,229
180300,217
180600,206
180900,195
181200,183
181500,171
181800,160
182100,149
182400,138
182700,126
183000,115
183300,103
183600,92
183900,81
184200,69
184500,58
184800,46
185100,35
185400,25
185700,12
186000,1
