300,21
600,47
900,68
1200,90
1500,115
1800,137
2100,177
2400,201
2700,225
3000,256
3300,289
3600,300
3900,323
4200,338
4500,355
4800,396
5100,421
5400,429
5700,454
6000,470
6300,489
6600,505
6900,526
7200,549
7500,564
7800,594
8100,610
8400,628
8700,640
9000,661
9300,663
9600,686
9900,713
10200,736
10500,756
10800,767
11100,803
11400,832
11700,857
12000,874
12300,896
12600,908
12900,934
13200,953
13500,988
13800,1010
14100,1034
14400,1059
14700,1082
15000,1102
15300,1133
15600,1151
15900,1176
16200,1202
16500,1221
16800,1248
17100,1275
17400,1307
17700,1315
18000,1336
18300,1367
18600,1397
18900,1424
19200,1452
19500,1475
19800,1502
20100,1528
20400,1559
20700,1582
21000,1609
21300,1634
21600,1671
21900,1674
22200,1682
22500,1705
22800,1730
23100,1755
23400,1783
23700,1796
24000,1815
24300,1831
24600,1850
24900,1865
25200,1889
25500,1918
25800,1936
26100,1956
26400,1981
26700,2013
27000,2038
27300,2060
27600,2079
27900,2103
28200,2123
28500,2156
28800,2168
29100,2204
29400,2233
29700,2264
30000,2286
30300,2319
30600,2341
30900,2366
31200,2392
31500,2424
31800,2446
32100,2460
32400,2479
32700,2512
33000,2540
33300,2565
33600,2597
33900,2629
34200,2655
34500,2688
34800,2710
35100,2734
35400,2761
35700,2790
36000,2813
36300,2842
36600,2875
36900,2909
37200,2946
37500,2969
37800,3009
38100,3039
38400,3042
38700,3074
39000,3109
39300,3138
39600,3158
39900,3164
40200,3212
40500,3251
40800,3275
41100,3309
41400,3340
41700,3353
42000,3382
42300,3401
42600,3417
42900,3441
43200,3474
43500,3501
43800,3533
44100,3563
44400,3589
44700,3614
45000,3647
45300,3673
45600,3707
45900,3750
46200,3777
46500,3802
46800,3825
47100,3859
47400,3878
47700,3926
48000,3942
48300,3968
48600,3995
48900,4025
49200,4061
49500,4085
49800,4117
50100,4146
50400,4169
50700,4196
51000,4223
51300,4266
51600,4299
51900,4324
52200,4364
52500,4387
52800,4431
53100,4462
53400,4499
53700,4525
54000,4543
54300,4572
54600,4599
54900,4625
55200,4661
55500,4678
55800,4702
56100,4730
56400,4756
56700,4795
57000,4829
57300,4861
57600,4894
57900,4932
58200,4970
58500,4999
58800,5049
59100,5088
59400,5110
59700,5144
60000,5192
60300,5165
60600,5139
60900,5112
61200,5094
61500,5081
61800,5061
62100,5039
62400,5025
62700,5010
63000,4996
63300,4975
63600,4960
63900,4943
64200,4924
64500,4905
64800,4889
65100,4874
65400,4859
65700,4838
66000,4820
66300,4802
66600,4787
66900,4766
67200,4747
67500,4728
67800,4713
68100,4691
68400,4675
68700,4655
69000,4636
69300,4616
69600,4600
69900,4581
70200,4566
70500,4546
70800,4534
71100,4513
71400,4492
71700,4476
72000,4458
72300,4437
72600,4420
72900,4405
73200,4386
73500,4368
73800,4349
74100,4326
74400,4304
74700,4294
75000,4280
75300,4267
75600,4254
75900,4237
76200,4224
76500,4209
76800,4194
77100,4181
77400,4171
77700,4158
78000,4147
78300,4134
78600,4122
78900,4111
79200,4096
79500,4080
79800,4069
80100,4056
80400,4043
80700,4031
81000,4017
81300,4008
81600,3991
81900,3977
82200,3966
82500,3951
82800,3940
83100,3927
83400,3914
83700,3902
84000,3888
84300,3877
84600,3862
84900,3850
85200,3837
85500,3820
85800,3802
86100,3791
86400,3776
86700,3760
87000,3750
87300,3739
87600,3722
87900,3709
88200,3697
88500,3682
88800,3670
89100,3659
89400,3643
89700,3629
90000,3614
90300,3599
90600,3580
90900,3568
91200,3554
91500,3538
91800,3524
92100,3509
92400,3495
92700,3484
93000,3472
93300,3459
93600,3446
93900,3435
94200,3421
94500,3408
94800,3393
95100,3379
95400,3368
95700,3351
96000,3336
96300,3323
96600,3309
96900,3298
97200,3281
97500,3266
97800,3254
98100,3239
98400,3224
98700,3211
99000,3195
99300,3181
99600,3170
99900,3153
100200,3143
100500,3132
100800,3116
101100,3103
101400,3087
101700,3074
102000,3062
102300,3050
102600,3037
102900,3022
103200,3007
103500,2991
103800,2974
104100,2961
104400,2948
104700,2937
105000,2922
105300,2905
105600,2892
105900,2880
106200,2870
106500,2855
106800,2838
107100,2826
107400,2808
107700,2794
108000,2780
108300,2767
108600,2756
108900,2742
109200,2726
109500,2713
109800,2700
110100,2685
110400,2677
110700,2659
111000,2648
111300,2634
111600,2622
111900,2606
112200,2592
112500,2580
112800,2570
113100,2559
113400,2547
113700,2537
114000,2525
114300,2514
114600,2502
114900,2490
115200,2480
115500,2468
115800,2457
116100,2445
116400,2434
116700,2422
117000,2412
117300,2400
