300,31
600,75
900,118
1200,159
1500,206
1800,248
2100,302
2400,356
2700,395
3000,445
3300,506
3600,542
3900,582
4200,623
4500,669
4800,727
5100,777
5400,817
5700,858
6000,902
6300,946
6600,977
6900,1019
7200,1066
7500,1107
7800,1160
8100,1202
8400,1241
8700,1270
9000,1318
9300,1345
9600,1391
9900,1434
10200,1479
10500,1520
10800,1560
11100,1618
11400,1661
11700,1705
12000,1752
12300,1794
12600,1822
12900,1872
13200,1911
13500,1962
13800,2003
14100,2049
14400,2096
14700,2140
15000,2171
15300,2208
15600,2243
15900,2290
16200,2335
16500,2375
16800,2423
17100,2469
17400,2525
17700,2559
18000,2597
18300,2642
18600,2680
18900,2726
19200,2772
19500,2812
19800,2863
20100,2913
20400,2957
20700,3000
21000,3048
21300,3098
21600,3154
21900,3182
22200,3208
22500,3239
22800,3283
23100,3335
23400,3383
23700,3417
24000,3452
24300,3491
24600,3535
24900,3573
25200,3609
25500,3653
25800,3686
26100,3720
26400,3764
26700,3815
27000,3852
27300,3893
27600,3938
27900,3982
28200,4022
28500,4070
28800,4102
29100,4150
29400,4193
29700,4243
30000,4280
30300,4325
30600,4366
30900,4410
31200,4447
31500,4499
31800,4534
32100,4568
32400,4612
32700,4655
33000,4690
33300,4727
33600,4766
33900,4815
34200,4855
34500,4908
34800,4963
35100,4999
35400,5040
35700,5079
36000,5128
36300,5173
36600,5225
36900,5265
37200,5308
37500,5348
37800,5401
38100,5449
38400,5479
38700,5525
39000,5570
39300,5614
39600,5654
39900,5685
40200,5739
40500,5793
40800,5826
41100,5878
41400,5925
41700,5960
42000,6003
42300,6047
42600,6094
42900,6136
43200,6179
43500,6223
43800,6269
44100,6300
44400,6342
44700,6383
45000,6430
45300,6466
45600,6522
45900,6580
46200,6632
46500,6677
46800,6722
47100,6763
47400,6793
47700,6852
48000,6886
48300,6913
48600,6957
48900,7004
49200,7058
49500,7101
49800,7153
50100,7199
50400,7245
50700,7278
51000,7319
51300,7372
51600,7403
51900,7447
52200,7506
52500,7542
52800,7597
53100,7642
53400,7694
53700,7736
54000,7778
54300,7821
54600,7856
54900,7892
55200,7938
55500,7977
55800,8013
56100,8046
56400,8093
56700,8144
57000,8203
57300,8250
57600,8300
57900,8348
58200,8398
58500,8439
58800,8499
59100,8554
59400,8591
59700,8641
60000,8700
60300,8695
60600,8688
60900,8687
61200,8686
61500,8686
61800,8686
62100,8686
62400,8686
62700,8686
63000,8686
63300,8686
63600,8686
63900,8686
64200,8686
64500,8686
64800,8686
65100,8686
65400,8686
65700,8686
66000,8686
66300,8686
66600,8686
66900,8686
67200,8686
67500,8686
67800,8686
68100,8686
68400,8686
68700,8686
69000,8686
69300,8686
69600,8686
69900,8686
70200,8686
70500,8686
70800,8686
71100,8686
71400,8686
71700,8686
72000,8686
72300,8686
72600,8686
72900,8686
73200,8686
73500,8686
73800,8686
74100,8686
74400,8686
74700,8686
75000,8686
75300,8686
75600,8686
75900,8686
76200,8686
76500,8686
76800,8686
77100,8686
77400,8686
77700,8686
78000,8686
78300,8686
78600,8686
78900,8686
79200,8686
79500,8686
79800,8686
80100,8686
80400,8686
80700,8686
81000,8686
81300,8686
81600,8686
81900,8686
82200,8686
82500,8686
82800,8686
83100,8686
83400,8686
83700,8686
84000,8686
84300,8686
84600,8686
84900,8686
85200,8686
85500,8686
85800,8686
86100,8686
86400,8686
86700,8686
87000,8686
87300,8686
87600,8686
87900,8686
88200,8686
88500,8686
88800,8686
89100,8686
89400,8686
89700,8686
90000,8686
90300,8686
90600,8686
90900,8686
91200,8686
91500,8686
91800,8686
92100,8686
92400,8686
92700,8686
93000,8686
93300,8686
93600,8686
93900,8686
94200,8686
94500,8686
94800,8686
95100,8686
95400,8686
95700,8686
96000,8686
96300,8686
96600,8686
96900,8686
97200,8686
97500,8686
97800,8686
98100,8686
98400,8686
98700,8686
99000,8686
99300,8686
99600,8686
99900,8686
100200,8686
100500,8686
100800,8686
101100,8686
101400,8686
101700,8686
102000,8686
102300,8686
102600,8686
102900,8686
103200,8686
103500,8686
103800,8686
104100,8686
104400,8686
104700,8686
105000,8686
105300,8686
105600,8686
105900,8686
106200,8686
106500,8686
106800,8686
107100,8686
107400,8686
107700,8686
108000,8686
108300,8686
108600,8686
108900,8686
109200,8686
109500,8686
109800,8686
110100,8686
110400,8686
110700,8686
111000,8686
111300,8686
111600,8686
111900,8686
112200,8686
112500,8686
112800,8686
113100,8686
113400,8686
113700,8686
114000,8686
114300,8686
114600,8686
114900,8686
115200,8686
115500,8686
115800,8686
116100,8686
116400,8686
116700,8686
117000,8686
117300,8686
117600,8686
117900,8686
118200,8686
118500,8686
118800,8686
119100,8686
119400,8686
119700,8686
120000,8686
120300,8686
120600,8686
120900,8686
121200,8686
121500,8686
121800,8686
122100,8686
122400,8686
122700,8686
123000,8686
123300,8686
123600,8686
123900,8686
124200,8686
124500,8686
124800,8686
125100,8686
125400,8686
125700,8686
126000,8686
126300,8686
126600,8686
126900,8686
127200,8686
127500,8686
127800,8686
128100,8686
128400,8686
128700,8686
129000,8686
129300,8686
129600,8686
129900,8686
130200,8686
130500,8686
130800,8686
131100,8686
131400,8686
131700,8686
132000,8686
132300,8686
132600,8686
132900,8686
133200,8686
133500,8686
133800,8686
134100,8686
134400,8686
134700,8686
135000,8686
135300,8686
135600,8686
135900,8686
136200,8686
136500,8686
136800,8686
137100,8686
137400,8686
137700,8686
138000,8686
138300,8686
138600,8686
138900,8686
139200,8686
139500,8686
139800,8686
140100,8686
140400,8686
140700,8686
141000,8686
141300,8686
141600,8686
141900,8686
142200,8686
142500,8686
142800,8686
143100,8686
143400,8686
143700,8686
144000,8686
144300,8686
144600,8686
144900,8686
145200,8686
145500,8686
145800,8686
146100,8686
146400,8686
146700,8686
147000,8686
147300,8686
147600,8686
147900,8686
148200,8686
148500,8686
148800,8686
149100,8686
149400,8686
149700,8686
150000,8686
150300,8686
150600,8686
150900,8686
151200,8686
151500,8686
151800,8686
152100,8686
152400,8686
152700,8686
153000,8686
153300,8686
153600,8686
153900,8686
154200,8686
154500,8686
154800,8686
155100,8686
155400,8686
155700,8686
156000,8686
156300,8686
156600,8686
156900,8686
157200,8686
157500,8686
157800,8686
158100,8686
158400,8686
158700,8686
159000,8686
159300,8686
159600,8686
159900,8686
160200,8686
160500,8686
160800,8686
161100,8686
161400,8686
161700,8686
162000,8686
162300,8686
162600,8686
162900,8686
163200,8686
163500,8686
163800,8686
164100,8686
164400,8686
164700,8686
165000,8686
165300,8686
165600,8686
165900,8686
166200,8686
166500,8686
166800,8686
167100,8686
167400,8686
167700,8686
168000,8686
168300,8686
168600,8686
168900,8686
169200,8686
169500,8686
169800,8686
170100,8686
170400,8686
170700,8686
171000,8686
171300,8686
171600,8686
171900,8686
172200,8686
172500,8686
172800,8686
173100,8686
173400,8686
173700,8686
174000,8686
174300,8686
174600,8686
174900,8686
175200,8686
175500,8686
175800,8686
176100,8686
176400,8686
176700,8686
177000,8686
177300,8686
177600,8686
177900,8686
178200,8686
178500,8686
178800,8686
179100,8686
179400,8686
179700,8686
180000,8686
180300,8686
180600,8686
180900,8686
181200,8686
181500,8686
181800,8686
182100,8686
182400,8686
182700,8686
183000,8686
183300,8686
183600,8686
183900,8686
184200,8686
184500,8686
184800,8686
185100,8686
185400,8686
185700,8686
186000,8686
186300,8686
186600,8686
186900,8686
187200,8686
187500,8686
187800,8686
188100,8686
188400,8686
188700,8686
189000,8686
189300,8686
189600,8686
189900,8686
190200,8686
190500,8686
190800,8686
191100,8686
191400,8686
191700,8686
192000,8686
192300,8686
192600,8686
192900,8686
193200,8686
193500,8686
193800,8686
194100,8686
194400,8686
194700,8686
195000,8686
195300,8686
195600,8686
195900,8686
196200,8686
196500,8686
196800,8686
197100,8686
197400,8686
197700,8686
198000,8686
198300,8686
198600,8686
198900,8686
199200,8686
199500,8686
199800,8686
200100,8686
200400,8686
200700,8686
201000,8686
201300,8686
201600,8686
201900,8686
202200,8686
202500,8686
202800,8686
203100,8686
203400,8686
203700,8686
204000,8686
204300,8686
204600,8686
204900,8686
205200,8686
205500,8686
205800,8686
206100,8686
206400,8686
206700,8686
207000,8686
207300,8686
207600,8686
207900,8686
208200,8686
208500,8686
208800,8686
209100,8686
209400,8686
209700,8686
210000,8686
210300,8686
210600,8686
210900,8686
211200,8686
211500,8686
211800,8686
212100,8686
212400,8686
212700,8686
213000,8686
213300,8686
213600,8686
213900,8686
214200,8686
214500,8686
214800,8686
215100,8686
215400,8686
215700,8686
216000,8686
216300,8686
216600,8686
216900,8686
217200,8686
217500,8686
217800,8686
218100,8686
218400,8686
218700,8686
219000,8686
219300,8686
219600,8686
219900,8686
220200,8686
220500,8686
220800,8686
221100,8686
221400,8686
221700,8686
222000,8686
222300,8686
222600,8686
222900,8686
223200,8686
223500,8686
223800,8686
224100,8686
224400,8686
224700,8686
225000,8686
225300,8686
225600,8686
225900,8686
226200,8686
226500,8686
226800,8686
227100,8686
227400,8686
227700,8686
228000,8686
228300,8686
228600,8686
228900,8686
229200,8686
229500,8686
229800,8686
230100,8686
230400,8686
230700,8686
231000,8686
231300,8686
231600,8686
231900,8686
232200,8686
232500,8686
232800,8686
233100,8686
233400,8686
233700,8686
234000,8686
234300,8686
234600,8686
234900,8686
235200,8686
235500,8686
235800,8686
236100,8686
236400,8686
236700,8686
237000,8686
237300,8686
237600,8686
237900,8686
238200,8686
238500,8686
238800,8686
239100,8686
239400,8686
239700,8686
240000,8686
240300,8686
240600,8686
240900,8686
241200,8686
241500,8686
241800,8686
242100,8686
242400,8686
242700,8686
243000,8686
243300,8686
243600,8686
243900,8686
244200,8686
244500,8686
244800,8686
245100,8686
245400,8686
245700,8686
246000,8686
246300,8686
246600,8686
246900,8686
247200,8686
247500,8686
247800,8686
248100,8686
248400,8686
248700,8686
249000,8686
249300,8686
249600,8686
249900,8686
250200,8686
250500,8686
250800,8686
251100,8686
251400,8686
251700,8686
252000,8686
252300,8686
252600,8686
